id,seat,iconName,breakUpTime,refineLv,succeedUpBreakUpTime,succeedSeatNeedQuality,breakUpNeedQuality,breakUpNeedNum,needRuneQuality,breakUpNeedRuneQuality,refinePro-type-1,refinePro-way-1,refinePro-value-1,refinePro-type-2,refinePro-way-2,refinePro-value-2,
1,1,s==5|72001,0,0,0,1,5,4,1,4,,,,,,,
2,1,s==5|72001,1,1,1,4,5,4,4,5,2,0,1000,2,1,50,
3,1,s==5|72001,2,2,2,5,5,4,5,6,2,0,2000,2,1,100,
4,1,s==5|72001,3,3,3,6,5,4,6,7,2,0,3000,2,1,150,
5,1,s==5|72001,4,4,4,7,5,4,7,8,2,0,4000,2,1,200,
6,1,s==5|72001,5,5,5,8,5,4,8,9,2,0,5000,2,1,250,
7,1,s==5|72001,6,5,6,9,,,9,,2,0,6000,2,1,300,
8,2,s==5|72002,0,0,0,1,5,4,1,4,,,,,,,
9,2,s==5|72002,1,1,1,4,5,4,4,5,1,0,10000,1,1,50,
10,2,s==5|72002,2,2,2,5,5,4,5,6,1,0,20000,1,1,100,
11,2,s==5|72002,3,3,3,6,5,4,6,7,1,0,30000,1,1,150,
12,2,s==5|72002,4,4,4,7,5,4,7,8,1,0,40000,1,1,200,
13,2,s==5|72002,5,5,5,8,5,4,8,9,1,0,50000,1,1,250,
14,2,s==5|72002,6,5,6,9,,,9,,1,0,60000,1,1,300,
15,3,s==5|72001,0,0,0,1,5,4,1,4,,,,,,,
16,3,s==5|72001,1,1,1,4,5,4,4,5,2,0,1000,2,1,50,
17,3,s==5|72001,2,2,2,5,5,4,5,6,2,0,2000,2,1,100,
18,3,s==5|72001,3,3,3,6,5,4,6,7,2,0,3000,2,1,150,
19,3,s==5|72001,4,4,4,7,5,4,7,8,2,0,4000,2,1,200,
20,3,s==5|72001,5,5,5,8,5,4,8,9,2,0,5000,2,1,250,
21,3,s==5|72001,6,5,6,9,,,9,,2,0,6000,2,1,300,
22,4,s==5|72002,0,0,0,1,5,4,1,4,,,,,,,
23,4,s==5|72002,1,1,1,4,5,4,4,5,1,0,10000,1,1,50,
24,4,s==5|72002,2,2,2,5,5,4,5,6,1,0,20000,1,1,100,
25,4,s==5|72002,3,3,3,6,5,4,6,7,1,0,30000,1,1,150,
26,4,s==5|72002,4,4,4,7,5,4,7,8,1,0,40000,1,1,200,
27,4,s==5|72002,5,5,5,8,5,4,8,9,1,0,50000,1,1,250,
28,4,s==5|72002,6,5,6,9,,,9,,1,0,60000,1,1,300,
