id,desc,freeTimes,freeCD,heroExp,vip,points,consume,heroLib1-probability-1,heroLib1-val-1,heroLib1-probability-2,heroLib1-val-2,heroLib1-probability-3,heroLib1-val-3,heroLib1-probability-4,heroLib1-val-4,heroLib1-probability-5,heroLib1-val-5,heroLib1-probability-6,heroLib1-val-6,heroLib2-probability-1,heroLib2-val-1,heroLib2-probability-2,heroLib2-val-2,
1,s==82|Thường Thăm Viếng Một Lần - Thăm Viếng Miễn Phí và Tiêu Hao Lệnh Thường Thăm Viếng,3,0,0,0,1,1,5000,1,3800,2,1000,3,150,4,50,7,,,,,,,
2,s==60|Thường Thăm Viếng Mười Lần - Tiêu Hao Lệnh Thường Thăm Viếng,0,0,0,0,10,10,4000,1,3800,2,2000,3,150,4,50,5,,,10000,3,,,
3,s==102|Cao Cấp Thăm Viếng Một Lần - Thăm Viếng Miễn Phí và Tiêu Hao Lệnh Cao Cấp Thăm Viếng và KNB Thăm Viếng,1,0,5000,0,20,220,,,,,7700,3,1300,4,1000,5,,,,,,,
4,s==62|Cao Cấp Thăm Viếng Mười Lần - Tiêu Hao Lệnh Cao Cấp Thăm Viếng,0,0,50000,0,200,2000,,,,,8800,3,1000,4,200,5,,,10000,5,,,
5,s==29|Tình Nghĩa Thăm Viếng Một Lần,0,0,0,0,2,100,,,3500,2,5000,3,1400,4,100,5,,,,,,,
6,s==30|Tình Nghĩa Thăm Viếng Mười Lần,0,0,0,0,20,1000,,,3500,2,5000,3,1400,4,100,5,,,10000,4,,,
7,s==19|Đổi Điểm Thăm Viếng,0,0,0,3,0,1000,,,,,,,,,10000,6,,,,,,,
8,s==21|Cuồng Nộ Mười Lần Rút,0,0,0,0,0,0,5000,1,3800,2,1000,3,200,4,,,,,10000,8,,,
9,s==23|Trở Về Phục 100 Lần Rút,0,0,0,0,0,0,5000,1,3800,2,1000,3,200,4,,,,,10000,7,,,
10,s==30|Nhật Phục Tạo Nhân 100 Lần Rút,0,0,0,0,0,0,5000,1,3800,2,1000,3,200,4,,,,,10000,7,,,
