id,name,defencePoint,battleId,actionNum,nextAction,target%1,target%2,target%3,target%4,target%5,target%6,target%7,target%8,target%9,target%10,
1010,s==24|Quân đoàn quái vật cấp 1,5,130001,24,,5,1,2,3,7,8,9,10,4,,
2010,s==24|Quân đoàn quái vật cấp 2,10,130002,21,,5,1,2,3,7,8,9,10,4,,
3010,s==24|Quân đoàn quái vật cấp 3,15,130003,18,,1,2,3,7,8,9,10,4,,,
4010,s==24|Quân đoàn quái vật cấp 4,20,130004,15,,2,3,4,,,,,,,,
5010,s==24|Quân đoàn quái vật cấp 5,25,130005,12,,2,3,4,,,,,,,,
6010,s==24|Quân đoàn quái vật cấp 6,30,130006,9,,7,8,9,10,2,3,4,,,,
7010,s==24|Quân đoàn quái vật cấp 7,35,130007,6,,7,8,9,10,2,3,4,,,,
8010,s==24|Quân đoàn quái vật cấp 8,40,130008,3,,3,4,,,,,,,,,
9010,s==24|Quân đoàn quái vật cấp 9,45,130009,2,,4,,,,,,,,,,
10010,s==25|Quân đoàn quái vật cấp 10,50,130010,2,,4,,,,,,,,,,
