id,name,useFuncId,showType,relativeId,desc,
1,s==11|附加max自选攻击符石,1,s==2|猛将,10,,
2,s==11|附加max自选攻击符石,1,s==2|猛将,35,,
3,s==11|附加max自选攻击符石,1,s==2|猛将,60,,
4,s==11|附加max自选攻击符石,1,s==2|猛将,85,,
5,s==11|附加max自选攻击符石,1,s==2|镇卫,20,,
6,s==11|附加max自选攻击符石,1,s==2|镇卫,45,,
7,s==11|附加max自选攻击符石,1,s==2|镇卫,70,,
8,s==11|附加max自选攻击符石,1,s==2|镇卫,95,,
9,s==11|附加max自选攻击符石,1,s==2|方士,25,,
10,s==11|附加max自选攻击符石,1,s==2|方士,50,,
11,s==11|附加max自选攻击符石,1,s==2|方士,75,,
12,s==11|附加max自选攻击符石,1,s==2|方士,100,,
13,s==11|附加max自选攻击符石,1,s==2|谋臣,15,,
14,s==11|附加max自选攻击符石,1,s==2|谋臣,40,,
15,s==11|附加max自选攻击符石,1,s==2|谋臣,65,,
16,s==11|附加max自选攻击符石,1,s==2|谋臣,90,,
17,s==11|附加max自选攻击符石,1,s==2|全系,5,,
18,s==11|附加max自选攻击符石,1,s==2|全系,30,,
19,s==11|附加max自选攻击符石,1,s==2|全系,55,,
20,s==11|附加max自选攻击符石,1,s==2|全系,80,,
21,s==11|附加max自选生命符石,2,s==2|猛将,10,,
22,s==11|附加max自选生命符石,2,s==2|猛将,35,,
23,s==11|附加max自选生命符石,2,s==2|猛将,60,,
24,s==11|附加max自选生命符石,2,s==2|猛将,85,,
25,s==11|附加max自选生命符石,2,s==2|镇卫,20,,
26,s==11|附加max自选生命符石,2,s==2|镇卫,45,,
27,s==11|附加max自选生命符石,2,s==2|镇卫,70,,
28,s==11|附加max自选生命符石,2,s==2|镇卫,95,,
29,s==11|附加max自选生命符石,2,s==2|方士,25,,
30,s==11|附加max自选生命符石,2,s==2|方士,50,,
31,s==11|附加max自选生命符石,2,s==2|方士,75,,
32,s==11|附加max自选生命符石,2,s==2|方士,100,,
33,s==11|附加max自选生命符石,2,s==2|谋臣,15,,
34,s==11|附加max自选生命符石,2,s==2|谋臣,40,,
35,s==11|附加max自选生命符石,2,s==2|谋臣,65,,
36,s==11|附加max自选生命符石,2,s==2|谋臣,90,,
37,s==11|附加max自选生命符石,2,s==2|全系,5,,
38,s==11|附加max自选生命符石,2,s==2|全系,30,,
39,s==11|附加max自选生命符石,2,s==2|全系,55,,
40,s==11|附加max自选生命符石,2,s==2|全系,80,,
41,s==11|附加max自选防御符石,3,s==2|猛将,10,,
42,s==11|附加max自选防御符石,3,s==2|猛将,35,,
43,s==11|附加max自选防御符石,3,s==2|猛将,60,,
44,s==11|附加max自选防御符石,3,s==2|猛将,85,,
45,s==11|附加max自选防御符石,3,s==2|镇卫,20,,
46,s==11|附加max自选防御符石,3,s==2|镇卫,45,,
47,s==11|附加max自选防御符石,3,s==2|镇卫,70,,
48,s==11|附加max自选防御符石,3,s==2|镇卫,95,,
49,s==11|附加max自选防御符石,3,s==2|方士,25,,
50,s==11|附加max自选防御符石,3,s==2|方士,50,,
51,s==11|附加max自选防御符石,3,s==2|方士,75,,
52,s==11|附加max自选防御符石,3,s==2|方士,100,,
53,s==11|附加max自选防御符石,3,s==2|谋臣,15,,
54,s==11|附加max自选防御符石,3,s==2|谋臣,40,,
55,s==11|附加max自选防御符石,3,s==2|谋臣,65,,
56,s==11|附加max自选防御符石,3,s==2|谋臣,90,,
57,s==11|附加max自选防御符石,3,s==2|全系,5,,
58,s==11|附加max自选防御符石,3,s==2|全系,30,,
59,s==11|附加max自选防御符石,3,s==2|全系,55,,
60,s==11|附加max自选防御符石,3,s==2|全系,80,,
61,s==11|附加max自选速度符石,4,s==2|猛将,10,,
62,s==11|附加max自选速度符石,4,s==2|猛将,35,,
63,s==11|附加max自选速度符石,4,s==2|猛将,60,,
64,s==11|附加max自选速度符石,4,s==2|猛将,85,,
65,s==11|附加max自选速度符石,4,s==2|镇卫,20,,
66,s==11|附加max自选速度符石,4,s==2|镇卫,45,,
67,s==11|附加max自选速度符石,4,s==2|镇卫,70,,
68,s==11|附加max自选速度符石,4,s==2|镇卫,95,,
69,s==11|附加max自选速度符石,4,s==2|方士,25,,
70,s==11|附加max自选速度符石,4,s==2|方士,50,,
71,s==11|附加max自选速度符石,4,s==2|方士,75,,
72,s==11|附加max自选速度符石,4,s==2|方士,100,,
73,s==11|附加max自选速度符石,4,s==2|谋臣,15,,
74,s==11|附加max自选速度符石,4,s==2|谋臣,40,,
75,s==11|附加max自选速度符石,4,s==2|谋臣,65,,
76,s==11|附加max自选速度符石,4,s==2|谋臣,90,,
77,s==11|附加max自选速度符石,4,s==2|全系,5,,
78,s==11|附加max自选速度符石,4,s==2|全系,30,,
79,s==11|附加max自选速度符石,4,s==2|全系,55,,
80,s==11|附加max自选速度符石,4,s==2|全系,80,,
