id,itemType,itemId,combineNum,resourceType,resourceId,disPrice,buyLimit,autoReset,worldlvLimit,lvLimit,lvLimitEx,vipLimit,desc,oriPrice,discount,sort,
1,2,1115,150,1,9,40,10,4,,50,,,s==4|战马粮草,100,s==1|4,1,
2,2,1508,1,1,9,600,1,4,,75,,,s==6|稀有战马宝箱,1500,s==1|4,1,
3,2,1115,150,1,9,40,10,4,,100,,,s==4|战马粮草,100,s==1|4,1,
4,2,1508,1,1,9,600,1,4,,125,,,s==6|稀有战马宝箱,1500,s==1|4,1,
5,2,1115,150,1,9,40,10,4,,150,,,s==4|战马粮草,100,s==1|4,1,
6,2,1508,1,1,9,600,1,4,,175,,,s==6|稀有战马宝箱,1500,s==1|4,1,
7,2,1115,150,1,9,40,10,4,,200,,,s==4|战马粮草,100,s==1|4,1,
8,2,1508,1,1,9,600,1,4,,225,,,s==6|稀有战马宝箱,1500,s==1|4,1,
9,2,1115,150,1,9,40,10,4,,250,,,s==4|战马粮草,100,s==1|4,1,
10,2,1508,1,1,9,600,1,4,,275,,,s==6|稀有战马宝箱,1500,s==1|4,1,
11,2,1115,150,1,9,40,10,4,,300,,,s==4|战马粮草,100,s==1|4,1,
12,2,1508,1,1,9,600,1,4,,325,,,s==6|稀有战马宝箱,1500,s==1|4,1,
13,2,1115,150,1,9,40,10,4,,350,,,s==4|战马粮草,100,s==1|4,1,
14,2,1508,1,1,9,600,1,4,,375,,,s==6|稀有战马宝箱,1500,s==1|4,1,
15,2,1115,150,1,9,40,10,4,,400,,,s==4|战马粮草,100,s==1|4,1,
16,2,1508,1,1,9,600,1,4,,425,,,s==6|稀有战马宝箱,1500,s==1|4,1,
17,2,1115,150,1,9,40,10,4,,450,,,s==4|战马粮草,100,s==1|4,1,
18,2,1508,1,1,9,600,1,4,,475,,,s==6|稀有战马宝箱,1500,s==1|4,1,
19,2,1115,150,1,9,40,10,4,,500,,,s==4|战马粮草,100,s==1|4,1,
20,2,1508,1,1,9,600,1,4,,525,,,s==6|稀有战马宝箱,1500,s==1|4,1,
21,2,1115,150,1,9,40,10,4,,550,,,s==4|战马粮草,100,s==1|4,1,
22,2,1508,1,1,9,600,1,4,,575,,,s==6|稀有战马宝箱,1500,s==1|4,1,
23,2,1115,150,1,9,40,10,4,,600,,,s==4|战马粮草,100,s==1|4,1,
24,2,1508,1,1,9,600,1,4,,625,,,s==6|稀有战马宝箱,1500,s==1|4,1,
25,2,1115,150,1,9,40,10,4,,650,,,s==4|战马粮草,100,s==1|4,1,
26,2,1508,1,1,9,600,1,4,,675,,,s==6|稀有战马宝箱,1500,s==1|4,1,
27,2,1115,150,1,9,40,10,4,,700,,,s==4|战马粮草,100,s==1|4,1,
28,2,1508,1,1,9,600,1,4,,725,,,s==6|稀有战马宝箱,1500,s==1|4,1,
29,2,1115,150,1,9,40,10,4,,750,,,s==4|战马粮草,100,s==1|4,1,
30,2,1508,1,1,9,600,1,4,,775,,,s==6|稀有战马宝箱,1500,s==1|4,1,
31,2,1115,150,1,9,40,10,4,,800,,,s==4|战马粮草,100,s==1|4,1,
32,2,1508,1,1,9,600,1,4,,825,,,s==6|稀有战马宝箱,1500,s==1|4,1,
33,2,1115,150,1,9,40,10,4,,850,,,s==4|战马粮草,100,s==1|4,1,
34,2,1508,1,1,9,600,1,4,,875,,,s==6|稀有战马宝箱,1500,s==1|4,1,
35,2,1115,150,1,9,40,10,4,,900,,,s==4|战马粮草,100,s==1|4,1,
36,2,1508,1,1,9,600,1,4,,925,,,s==6|稀有战马宝箱,1500,s==1|4,1,
37,2,1115,150,1,9,40,10,4,,950,,,s==4|战马粮草,100,s==1|4,1,
38,2,1508,1,1,9,600,1,4,,975,,,s==6|稀有战马宝箱,1500,s==1|4,1,
39,2,1115,150,1,9,40,10,4,,1000,,,s==4|战马粮草,100,s==1|4,1,
40,2,1508,1,1,9,600,1,4,,1025,,,s==6|稀有战马宝箱,1500,s==1|4,1,
41,2,1115,150,1,9,40,10,4,,1050,,,s==4|战马粮草,100,s==1|4,1,
42,2,1508,1,1,9,600,1,4,,1075,,,s==6|稀有战马宝箱,1500,s==1|4,1,
43,2,1115,150,1,9,40,10,4,,1100,,,s==4|战马粮草,100,s==1|4,1,
44,2,1508,1,1,9,600,1,4,,1125,,,s==6|稀有战马宝箱,1500,s==1|4,1,
45,2,1115,150,1,9,40,10,4,,1150,,,s==4|战马粮草,100,s==1|4,1,
46,2,1508,1,1,9,600,1,4,,1175,,,s==6|稀有战马宝箱,1500,s==1|4,1,
47,2,1115,150,1,9,40,10,4,,1200,,,s==4|战马粮草,100,s==1|4,1,
48,2,1508,1,1,9,600,1,4,,1225,,,s==6|稀有战马宝箱,1500,s==1|4,1,
49,2,1115,150,1,9,40,10,4,,1250,,,s==4|战马粮草,100,s==1|4,1,
50,2,1508,1,1,9,600,1,4,,1275,,,s==6|稀有战马宝箱,1500,s==1|4,1,
51,2,1115,150,1,9,40,10,4,,1300,,,s==4|战马粮草,100,s==1|4,1,
52,2,1508,1,1,9,600,1,4,,1325,,,s==6|稀有战马宝箱,1500,s==1|4,1,
53,2,1115,150,1,9,40,10,4,,1350,,,s==4|战马粮草,100,s==1|4,1,
54,2,1508,1,1,9,600,1,4,,1375,,,s==6|稀有战马宝箱,1500,s==1|4,1,
55,2,1115,150,1,9,40,10,4,,1400,,,s==4|战马粮草,100,s==1|4,1,
56,2,1508,1,1,9,600,1,4,,1425,,,s==6|稀有战马宝箱,1500,s==1|4,1,
57,2,1115,150,1,9,40,10,4,,1450,,,s==4|战马粮草,100,s==1|4,1,
58,2,1508,1,1,9,600,1,4,,1475,,,s==6|稀有战马宝箱,1500,s==1|4,1,
59,2,1115,150,1,9,40,10,4,,1500,,,s==4|战马粮草,100,s==1|4,1,
60,2,1508,1,1,9,600,1,4,,1525,,,s==6|稀有战马宝箱,1500,s==1|4,1,
61,2,1115,150,1,9,40,10,4,,1550,,,s==4|战马粮草,100,s==1|4,1,
62,2,1508,1,1,9,600,1,4,,1575,,,s==6|稀有战马宝箱,1500,s==1|4,1,
63,2,1115,150,1,9,40,10,4,,1600,,,s==4|战马粮草,100,s==1|4,1,
64,2,1508,1,1,9,600,1,4,,1625,,,s==6|稀有战马宝箱,1500,s==1|4,1,
65,2,1115,150,1,9,40,10,4,,1650,,,s==4|战马粮草,100,s==1|4,1,
66,2,1508,1,1,9,600,1,4,,1675,,,s==6|稀有战马宝箱,1500,s==1|4,1,
67,2,1115,150,1,9,40,10,4,,1700,,,s==4|战马粮草,100,s==1|4,1,
68,2,1508,1,1,9,600,1,4,,1725,,,s==6|稀有战马宝箱,1500,s==1|4,1,
69,2,1115,150,1,9,40,10,4,,1750,,,s==4|战马粮草,100,s==1|4,1,
