battleId,warrior1-id-1,warrior1-skills-1,warrior1-properties-1,warrior1-id-2,warrior1-skills-2,warrior1-properties-2,warrior2-id-3,warrior2-skills-3,warrior2-properties-3,warrior2-id-4,warrior2-skills-4,warrior2-properties-4,warrior3-id-5,warrior3-skills-5,warrior3-properties-5,warrior3-id-6,warrior3-skills-6,warrior3-properties-6,warrior4-id-7,warrior4-skills-7,warrior4-properties-7,warrior4-id-8,warrior4-skills-8,warrior4-properties-8,warrior5-id-9,warrior5-skills-9,warrior5-properties-9,warrior5-id-10,warrior5-skills-10,warrior5-properties-10,warrior6-id-11,warrior6-skills-11,warrior6-properties-11,warrior6-id-12,warrior6-skills-12,warrior6-properties-12,
59500100,4040,s==9|4340|4237,s==8|2|0|2400,,,,4040,s==9|4334|4220,s==9|1|0|23920,,,,4040,s==9|4301|4233,s==8|2|0|2400,,,,4040,s==9|4301|4226,s==6|4|0|85,,,,4040,s==9|4303|4228,s==6|4|0|85,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500101,4040,s==9|4325|4226,s==9|1|0|23920,,,,4040,s==9|4302|4223,s==6|4|0|85,,,,4040,s==9|4301|4235,s==8|2|0|2400,,,,4040,s==9|4335|4218,s==8|2|0|2400,,,,4040,s==9|4331|4220,s==9|1|0|23920,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500102,4040,s==9|4301|4237,s==9|1|0|23920,,,,4040,s==9|4302|4222,s==8|2|0|2400,,,,4040,s==9|4302|4222,s==8|2|0|2400,,,,4040,s==9|4301|4208,s==8|2|0|2400,,,,4040,s==9|4325|4231,s==9|1|0|23920,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500103,4040,s==9|4340|4223,s==9|1|0|23920,,,,4040,s==9|4302|4201,s==6|4|0|85,,,,4040,s==9|4303|4227,s==8|2|0|2400,,,,4040,s==9|4301|4237,s==6|4|0|85,,,,4040,s==9|4302|4206,s==8|2|0|2400,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500104,4040,s==9|4326|4225,s==9|1|0|23920,,,,4040,s==9|4322|4215,s==8|2|0|2400,,,,4040,s==9|4302|4220,s==8|2|0|2400,,,,4040,s==9|4331|4226,s==9|1|0|23920,,,,4040,s==9|4301|4235,s==8|2|0|2400,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500105,4040,s==9|4325|4227,s==9|1|0|23920,,,,4040,s==9|4301|4209,s==8|2|0|2400,,,,4040,s==9|4302|4206,s==8|2|0|2400,,,,4040,s==9|4301|4231,s==6|4|0|85,,,,4040,s==9|4322|4209,s==8|2|0|2400,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500106,4040,s==9|4301|4237,s==9|1|0|23920,,,,4040,s==9|4302|4222,s==8|2|0|2400,,,,4040,s==9|4325|4231,s==9|1|0|23920,,,,4040,s==9|4302|4222,s==8|2|0|2400,,,,4040,s==9|4302|4222,s==8|2|0|2400,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500107,4040,s==9|4340|4223,s==9|1|0|23920,,,,4040,s==9|4301|4237,s==6|4|0|85,,,,4040,s==9|4303|4227,s==8|2|0|2400,,,,4040,s==9|4303|4203,s==9|1|0|23920,,,,4040,s==9|4301|4231,s==9|1|0|23920,,,,4040,s==9|4301|4233,s==8|2|0|2400,,,,
59500108,4040,s==9|4301|4237,s==9|1|0|23920,,,,4040,s==9|4302|4220,s==8|2|0|2400,,,,4040,s==9|4331|4226,s==9|1|0|23920,,,,4040,s==9|4332|4210,s==8|2|0|2400,,,,4040,s==9|4322|4215,s==8|2|0|2400,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500109,4040,s==9|4325|4227,s==9|1|0|23920,,,,4040,s==9|4301|4209,s==8|2|0|2400,,,,4040,s==9|4303|4228,s==6|4|0|85,,,,4040,s==9|4301|4226,s==6|4|0|85,,,,4040,s==9|4301|4233,s==8|2|0|2400,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500110,4040,s==9|4325|4226,s==9|1|0|23920,,,,4040,s==9|4302|4223,s==6|4|0|85,,,,4040,s==9|4301|4235,s==8|2|0|2400,,,,4040,s==9|4303|4227,s==8|2|0|2400,,,,4040,s==9|4331|4220,s==9|1|0|23920,,,,4040,s==9|4320|4203,s==9|1|0|23920,,,,
59500200,4040,s==9|4325|4227,s==9|1|0|23920,4040,s==9|4332|4226,s==7|3|0|215,4040,s==9|4301|4209,s==8|2|0|2400,4040,s==9|4314|4236,s==8|2|0|2400,4040,s==9|4302|4206,s==8|2|0|2400,4040,s==9|4314|4225,s==8|2|0|2400,4040,s==9|4301|4231,s==6|4|0|85,4040,s==9|4325|4226,s==9|1|0|23920,4040,s==9|4303|4228,s==6|4|0|85,4040,s==9|4318|4236,s==6|4|0|85,4040,s==9|4301|4233,s==8|2|0|2400,4040,s==9|4326|4211,s==9|1|0|23920,
59500201,4040,s==9|4325|4226,s==9|1|0|23920,4040,s==9|4317|4206,s==9|1|0|23920,4040,s==9|4302|4223,s==6|4|0|85,4040,s==9|4306|4222,s==8|2|0|2400,4040,s==9|4301|4235,s==8|2|0|2400,4040,s==9|4302|4241,s==8|2|0|2400,4040,s==9|4335|4218,s==8|2|0|2400,4040,s==9|4302|4206,s==8|2|0|2400,4040,s==9|4331|4220,s==9|1|0|23920,4040,s==9|4325|4219,s==6|4|0|85,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500202,4040,s==9|4301|4237,s==9|1|0|23920,4040,s==9|4317|4206,s==9|1|0|23920,4040,s==9|4302|4222,s==8|2|0|2400,4040,s==9|4326|4218,s==8|2|0|2400,4040,s==9|4302|4222,s==8|2|0|2400,4040,s==9|4301|4235,s==8|2|0|2400,4040,s==9|4301|4208,s==8|2|0|2400,4040,s==9|4335|4218,s==8|2|0|2400,4040,s==9|4325|4219,s==9|1|0|23920,4040,s==9|4331|4220,s==9|1|0|23920,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500203,4040,s==9|4317|4206,s==9|1|0|23920,4040,s==9|4340|4223,s==9|1|0|23920,4040,s==9|4302|4201,s==6|4|0|85,4040,s==9|4306|4222,s==8|2|0|2400,4040,s==9|4303|4227,s==8|2|0|2400,4040,s==9|4325|4226,s==6|4|0|85,4040,s==9|4301|4237,s==6|4|0|85,4040,s==9|4331|4223,s==9|1|0|23920,4040,s==9|4302|4206,s==8|2|0|2400,4040,s==9|4332|4215,s==9|1|0|23920,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500204,4040,s==9|4326|4225,s==9|1|0|23920,4040,s==9|4317|4227,s==9|1|0|23920,4040,s==9|4322|4215,s==8|2|0|2400,4040,s==9|4303|4201,s==8|2|0|2400,4040,s==9|4302|4220,s==8|2|0|2400,4040,s==9|4301|4225,s==8|2|0|2400,4040,s==9|4331|4226,s==9|1|0|23920,4040,s==9|4323|4239,s==6|4|0|85,4040,s==9|4301|4235,s==8|2|0|2400,4040,s==9|4331|4237,s==9|1|0|23920,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500205,4040,s==9|4325|4227,s==9|1|0|23920,4040,s==9|4332|4226,s==7|3|0|215,4040,s==9|4301|4209,s==8|2|0|2400,4040,s==9|4331|4239,s==6|4|0|85,4040,s==9|4302|4206,s==8|2|0|2400,4040,s==9|4333|4225,s==8|2|0|2400,4040,s==9|4301|4231,s==6|4|0|85,4040,s==9|4331|4223,s==6|4|0|85,4040,s==9|4322|4209,s==8|2|0|2400,4040,s==9|4323|4231,s==6|4|0|85,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500206,4040,s==9|4301|4237,s==9|1|0|23920,4040,s==9|4325|4226,s==9|1|0|23920,4040,s==9|4302|4222,s==8|2|0|2400,4040,s==9|4339|4215,s==8|2|0|2400,4040,s==9|4325|4231,s==9|1|0|23920,4040,s==9|4302|4241,s==8|2|0|2400,4040,s==9|4302|4222,s==8|2|0|2400,4040,s==9|4336|4206,s==8|2|0|2400,4040,s==9|4302|4222,s==8|2|0|2400,4040,s==9|4325|4219,s==6|4|0|85,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500207,4040,s==9|4340|4223,s==9|1|0|23920,4040,s==9|4301|4237,s==9|1|0|23920,4040,s==9|4301|4237,s==6|4|0|85,4040,s==9|4302|4222,s==8|2|0|2400,4040,s==9|4303|4227,s==8|2|0|2400,4040,s==9|4302|4222,s==8|2|0|2400,4040,s==9|4302|4226,s==9|1|0|23920,4040,s==9|4339|4225,s==8|2|0|2400,4040,s==9|4301|4231,s==9|1|0|23920,4040,s==9|4325|4219,s==9|1|0|23920,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500208,4040,s==9|4301|4237,s==9|1|0|23920,4040,s==9|4317|4206,s==9|1|0|23920,4040,s==9|4302|4220,s==8|2|0|2400,4040,s==9|4306|4222,s==8|2|0|2400,4040,s==9|4331|4226,s==9|1|0|23920,4040,s==9|4325|4236,s==6|4|0|85,4040,s==9|4332|4210,s==8|2|0|2400,4040,s==9|4331|4223,s==9|1|0|23920,4040,s==9|4322|4215,s==8|2|0|2400,4040,s==9|4332|4225,s==9|1|0|23920,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500209,4040,s==9|4325|4227,s==9|1|0|23920,4040,s==9|4317|4237,s==9|1|0|23920,4040,s==9|4301|4209,s==8|2|0|2400,4040,s==9|4303|4233,s==8|2|0|2400,4040,s==9|4303|4228,s==6|4|0|85,4040,s==9|4302|4220,s==8|2|0|2400,4040,s==9|4301|4226,s==6|4|0|85,4040,s==9|4331|4223,s==9|1|0|23920,4040,s==9|4301|4233,s==8|2|0|2400,4040,s==9|4331|4237,s==9|1|0|23920,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500210,4040,s==9|4340|4237,s==8|2|0|2400,4040,s==9|4332|4226,s==7|3|0|215,4040,s==9|4334|4220,s==9|1|0|23920,4040,s==9|4301|4209,s==8|2|0|2400,4040,s==9|4301|4233,s==8|2|0|2400,4040,s==9|4333|4225,s==8|2|0|2400,4040,s==9|4301|4226,s==6|4|0|85,4040,s==9|4331|4223,s==6|4|0|85,4040,s==9|4301|4233,s==8|2|0|2400,4040,s==9|4332|4225,s==9|1|0|23920,4040,s==9|4320|4203,s==9|1|0|23920,4040,s==9|4301|4226,s==8|2|0|4800,
59500500,4050,s==9|4425|4327,s==17|1|0|23920,3|1|500,4050,s==9|4432|4326,s==15|3|0|215,3|1|500,4050,s==9|4401|4309,s==16|2|0|2400,3|1|500,4050,s==9|4414|4336,s==16|2|0|2400,3|1|500,4050,s==9|4402|4306,s==16|2|0|2400,3|1|500,4050,s==9|4414|4325,s==16|2|0|2400,3|1|500,4050,s==9|4401|4331,s==14|4|0|85,3|1|500,4050,s==9|4425|4326,s==17|1|0|23920,3|1|500,4050,s==9|4403|4328,s==14|4|0|85,3|1|500,4050,s==9|4418|4336,s==14|4|0|85,3|1|500,4050,s==9|4301|4233,s==16|2|0|2400,3|1|500,4050,s==9|4326|4211,s==17|1|0|23920,3|1|500,
59500501,4050,s==9|4425|4327,s==17|1|0|23920,2|1|500,4050,s==9|4417|4337,s==18|1|0|23920,11|1|500,4050,s==9|4401|4309,s==16|2|0|2400,3|1|500,4050,s==9|4403|4333,s==16|2|0|2400,3|1|500,4050,s==9|4403|4328,s==14|4|0|85,3|1|500,4050,s==9|4402|4320,s==16|2|0|2400,3|1|500,4050,s==9|4401|4326,s==14|4|0|85,3|1|500,4050,s==9|4431|4323,s==17|1|0|23920,3|1|500,4050,s==9|4401|4333,s==16|2|0|2400,3|1|500,4050,s==9|4431|4337,s==17|1|0|23920,3|1|500,4050,s==9|4401|4333,s==16|2|0|2400,3|1|500,4050,s==9|4431|4337,s==17|1|0|23920,3|1|500,
59500502,4050,s==9|4437|4330,s==17|1|0|47840,3|1|500,4050,s==9|4425|4329,s==17|1|0|47840,1|1|500,4050,s==9|4401|4328,s==15|4|0|105,1|1|500,4050,s==9|4403|4325,s==16|2|0|4800,2|1|500,4050,s==9|4401|4336,s==16|2|0|4800,2|1|500,4050,s==9|4402|4301,s==16|2|0|4800,2|1|500,4050,s==9|4431|4303,s==15|4|0|105,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,2|1|500,4050,s==9|4401|4315,s==16|2|0|4800,5|0|500,4050,s==9|4433|4316,s==16|2|0|4800,2|1|500,4050,s==9|4401|4326,s==16|2|0|4800,2|1|500,4050,s==9|4433|4323,s==16|2|0|4800,2|1|500,
59500503,4050,s==9|4401|4335,s==17|1|0|47840,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4425|4303,s==17|1|0|47840,1|1|500,4050,s==9|4435|4326,s==17|1|0|47840,1|1|500,4050,s==9|4436|4335,s==17|2|0|4800,11|1|500,4050,s==9|4424|4325,s==17|1|0|47840,1|1|500,4050,s==9|4415|4325,s==15|4|0|105,1|1|500,4050,s==9|4401|4326,s==17|1|0|47840,1|1|500,4050,s==9|4433|4336,s==16|2|0|4800,2|1|500,4050,s==9|4402|4301,s==16|2|0|4800,2|1|500,4050,s==9|4402|4316,s==16|2|0|4800,2|1|500,4050,s==9|4409|4341,s==16|2|0|4800,2|1|500,
59500504,4050,s==9|4401|4335,s==17|1|0|47840,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4403|4328,s==15|4|0|105,2|1|500,4050,s==9|4401|4325,s==16|2|0|4800,2|1|500,4050,s==9|4415|4325,s==15|4|0|105,1|1|500,4050,s==9|4401|4326,s==17|1|0|47840,1|1|500,4050,s==9|4433|4336,s==16|2|0|4800,2|1|500,4050,s==9|4402|4301,s==16|2|0|4800,2|1|500,4050,s==9|4436|4335,s==17|2|0|4800,11|1|500,4050,s==9|4424|4325,s==17|1|0|47840,1|1|500,4050,s==9|4401|4326,s==16|2|0|4800,2|1|500,4050,s==9|4433|4323,s==16|2|0|4800,2|1|500,
59500505,4050,s==9|4437|4330,s==17|1|0|47840,3|1|500,4050,s==9|4425|4329,s==17|1|0|47840,1|1|500,4050,s==9|4403|4315,s==16|2|0|4800,2|1|500,4050,s==9|4414|4342,s==16|2|0|4800,2|1|500,4050,s==9|4431|4303,s==15|4|0|105,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,2|1|500,4050,s==9|4401|4325,s==15|4|0|105,2|1|500,4050,s==9|4434|4303,s==16|2|0|4800,2|1|500,4050,s==9|4431|4320,s==15|4|0|105,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4401|4302,s==16|2|0|4800,2|1|500,4050,s==9|4407|4336,s==16|2|0|4800,2|1|500,
59500506,4050,s==9|4416|4302,s==17|1|0|47840,1|1|500,4050,s==9|4430|4325,s==17|1|0|47840,1|1|500,4050,s==9|4414|4336,s==16|2|0|4800,2|1|500,4050,s==9|4433|4309,s==16|2|0|4800,2|1|500,4050,s==9|4403|4306,s==15|4|0|105,2|1|500,4050,s==9|4436|4326,s==16|2|0|4800,2|1|500,4050,s==9|4401|4337,s==15|4|0|105,1|1|500,4050,s==9|4431|4330,s==17|1|0|47840,2|1|500,4050,s==9|4401|4337,s==15|4|0|105,1|1|500,4050,s==9|4431|4330,s==17|1|0|47840,2|1|500,4050,s==9|4433|4336,s==16|2|0|4800,2|1|500,4050,s==9|4433|4316,s==16|2|0|4800,2|1|500,
59500507,4050,s==9|4401|4335,s==17|1|0|47840,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4436|4335,s==17|2|0|4800,11|1|500,4050,s==9|4424|4325,s==17|1|0|47840,1|1|500,4050,s==9|4415|4325,s==15|4|0|105,1|1|500,4050,s==9|4401|4326,s==17|1|0|47840,1|1|500,4050,s==9|4433|4336,s==16|2|0|4800,2|1|500,4050,s==9|4402|4301,s==16|2|0|4800,2|1|500,4050,s==9|4403|4328,s==15|4|0|105,2|1|500,4050,s==9|4401|4325,s==16|2|0|4800,2|1|500,4050,s==9|4401|4326,s==16|2|0|4800,2|1|500,4050,s==9|4433|4323,s==16|2|0|4800,2|1|500,
59500508,4050,s==9|4401|4335,s==17|1|0|47840,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4403|4328,s==15|4|0|105,2|1|500,4050,s==9|4401|4325,s==16|2|0|4800,2|1|500,4050,s==9|4415|4325,s==15|4|0|105,1|1|500,4050,s==9|4401|4326,s==17|1|0|47840,1|1|500,4050,s==9|4433|4336,s==16|2|0|4800,2|1|500,4050,s==9|4402|4301,s==16|2|0|4800,2|1|500,4050,s==9|4436|4335,s==17|2|0|4800,11|1|500,4050,s==9|4424|4325,s==17|1|0|47840,1|1|500,4050,s==9|4401|4326,s==16|2|0|4800,2|1|500,4050,s==9|4433|4323,s==16|2|0|4800,2|1|500,
59500509,4050,s==9|4437|4330,s==17|1|0|47840,3|1|500,4050,s==9|4425|4329,s==17|1|0|47840,1|1|500,4050,s==9|4403|4315,s==16|2|0|4800,2|1|500,4050,s==9|4414|4342,s==16|2|0|4800,2|1|500,4050,s==9|4431|4303,s==15|4|0|105,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,2|1|500,4050,s==9|4401|4325,s==15|4|0|105,2|1|500,4050,s==9|4434|4303,s==16|2|0|4800,2|1|500,4050,s==9|4431|4320,s==15|4|0|105,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4401|4302,s==16|2|0|4800,2|1|500,4050,s==9|4407|4336,s==16|2|0|4800,2|1|500,
59500510,4050,s==9|4437|4330,s==17|1|0|47840,3|1|500,4050,s==9|4425|4329,s==17|1|0|47840,1|1|500,4050,s==9|4403|4315,s==16|2|0|4800,2|1|500,4050,s==9|4414|4342,s==16|2|0|4800,2|1|500,4050,s==9|4431|4303,s==15|4|0|105,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,2|1|500,4050,s==9|4401|4325,s==15|4|0|105,2|1|500,4050,s==9|4434|4303,s==16|2|0|4800,2|1|500,4050,s==9|4431|4320,s==15|4|0|105,1|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4401|4302,s==16|2|0|4800,2|1|500,4050,s==9|4407|4336,s==16|2|0|4800,2|1|500,
59500511,4050,s==9|4437|4328,s==17|1|0|47840,3|1|500,4050,s==9|4425|4326,s==17|1|0|47840,1|1|500,4050,s==9|4401|4336,s==16|2|0|4800,2|1|500,4050,s==9|4402|4308,s==16|2|0|4800,2|1|500,4050,s==9|4402|4340,s==16|2|0|4800,2|1|500,4050,s==9|4408|4322,s==16|2|0|4800,2|1|500,4050,s==9|4431|4325,s==15|4|0|105,1|1|500,4050,s==9|4426|4327,s==17|1|0|47840,1|1|500,4050,s==9|4401|4333,s==16|2|0|4800,2|1|500,4050,s==9|4402|4308,s==16|2|0|4800,2|1|500,4050,s==9|4402|4316,s==16|2|0|4800,2|1|500,4050,s==9|4409|4341,s==16|2|0|4800,2|1|500,
59500600,4050,s==9|4425|4327,s==17|1|0|23920,3|1|500,4050,s==9|4432|4326,s==15|3|0|215,3|1|500,4050,s==9|4401|4309,s==16|2|0|2400,3|1|500,4050,s==9|4414|4336,s==16|2|0|2400,3|1|500,4050,s==9|4402|4306,s==16|2|0|2400,3|1|500,4050,s==9|4414|4325,s==16|2|0|2400,3|1|500,4050,s==9|4401|4331,s==14|4|0|85,3|1|500,4050,s==9|4425|4326,s==17|1|0|23920,3|1|500,4050,s==9|4403|4328,s==14|4|0|85,3|1|500,4050,s==9|4418|4336,s==14|4|0|85,3|1|500,4050,s==9|4301|4233,s==16|2|0|2400,3|1|500,4050,s==9|4326|4211,s==17|1|0|23920,3|1|500,
59500601,4050,s==9|4425|4327,s==17|1|0|23920,2|1|500,4050,s==9|4417|4337,s==18|1|0|23920,11|1|500,4050,s==9|4401|4309,s==16|2|0|2400,3|1|500,4050,s==9|4403|4333,s==16|2|0|2400,3|1|500,4050,s==9|4403|4328,s==14|4|0|85,3|1|500,4050,s==9|4402|4320,s==16|2|0|2400,3|1|500,4050,s==9|4401|4326,s==14|4|0|85,3|1|500,4050,s==9|4431|4323,s==17|1|0|23920,3|1|500,4050,s==9|4401|4333,s==16|2|0|2400,3|1|500,4050,s==9|4431|4337,s==17|1|0|23920,3|1|500,4050,s==9|4401|4333,s==16|2|0|2400,3|1|500,4050,s==9|4431|4337,s==17|1|0|23920,3|1|500,
