id,fishType,fishLevel,quality,iconId,baseScore,weight,baseLength,LengthUnit,NormolLengthMin,NormolLengthMax,HighLengthMin,HighLengthMax,BestLengthMin,BestLengthMax,rewards-type-1,rewards-id-1,rewards-value-1,
1,1,1,4,2750,10,500,20,s==2|厘米,16,22,21,24,22,24,,,,
2,2,1,4,2751,10,500,10,s==2|厘米,8,11,10.5,12,11,12,,,,
3,3,1,4,2752,10,500,10,s==2|厘米,8,11,10.5,12,11,12,,,,
4,4,1,4,2753,10,500,60,s==2|厘米,48,66,63,72,66,72,,,,
5,5,1,4,2754,10,500,20,s==2|厘米,16,22,21,24,22,24,,,,
6,6,1,4,2755,10,500,6,s==2|厘米,4.8,6.6,6.3,7.2,6.6,7.2,,,,
7,7,1,4,2756,10,500,20,s==2|厘米,16,22,21,24,22,24,,,,
8,8,1,4,2757,10,500,16,s==2|厘米,12.8,17.6,16.8,19.2,17.6,19.2,,,,
9,9,1,4,2758,10,500,50,s==2|厘米,40,55,52.5,60,55,60,,,,
10,10,1,4,2759,10,500,30,s==2|厘米,24,33,31.5,36,33,36,,,,
11,11,1,4,2760,10,500,10,s==2|厘米,8,11,10.5,12,11,12,,,,
12,12,1,4,2761,10,500,30,s==2|厘米,24,33,31.5,36,33,36,,,,
13,13,2,5,2762,50,100,2,s==1|米,1.6,2.2,2.1,2.4,2.2,2.4,,,,
14,14,2,5,2763,50,100,40,s==2|厘米,32,44,42,48,44,48,,,,
15,15,2,5,2764,50,100,50,s==2|厘米,40,55,52.5,60,55,60,,,,
16,16,2,5,2765,50,100,20,s==2|厘米,16,22,21,24,22,24,,,,
17,17,2,5,2766,50,100,20,s==2|厘米,16,22,21,24,22,24,,,,
18,18,2,5,2767,50,100,2,s==1|米,1.6,2.2,2.1,2.4,2.2,2.4,,,,
19,19,2,5,2768,50,100,60,s==2|厘米,48,66,63,72,66,72,,,,
20,20,2,5,2769,50,100,30,s==2|厘米,24,33,31.5,36,33,36,,,,
21,21,2,5,2770,50,100,2,s==1|米,1.6,2.2,2.1,2.4,2.2,2.4,,,,
22,22,2,5,2771,50,100,4,s==1|米,3.2,4.4,4.2,4.8,4.4,4.8,,,,
23,23,3,6,2772,200,50,2,s==1|米,1.6,2.2,2.1,2.4,2.2,2.4,,,,
24,24,3,6,2773,200,50,2,s==1|米,1.6,2.2,2.1,2.4,2.2,2.4,,,,
25,25,3,6,2774,200,50,1,s==1|米,0.8,1.1,1.05,1.2,1.1,1.2,,,,
26,26,3,6,2775,200,50,60,s==2|厘米,48,66,63,72,66,72,,,,
27,27,3,6,2776,200,50,500,s==1|米,400,550,525,600,550,600,,,,
