id,taskName,taskDesc,targets-targetType-1,targets-targetId-1,targets-targetValue-1,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,prioriy,
1001,,s==25|Hằng ngày đăng nhập 1 lần,101,0,1,2,1145,2,2,1001,50,1,8,50000,46,
1002,,s==50|Nhận 1 lần nhiệm vụ kỳ duyên phẩm chất Tím trở lên,212,4,1,2,1144,2,2,1007,1,1,8,50000,45,
1003,,s==50|Nhận 3 lần nhiệm vụ kỳ duyên phẩm chất Tím trở lên,212,4,3,2,1146,2,2,1077,20,1,8,50000,44,
1004,,s==50|Nhận 5 lần nhiệm vụ kỳ duyên phẩm chất Tím trở lên,212,4,5,2,1147,2,2,1006,150,1,8,50000,43,
1005,,s==38|Tiêu hao 3 lần tại Thương Thành Đạo Cụ,402,1,3,2,1144,2,2,1027,20,1,8,50000,42,
1006,,s==38|Tiêu hao 8 lần tại Thương Thành Đạo Cụ,402,1,8,2,1146,2,2,1001,200,1,8,50000,41,
1007,,s==39|Tiêu hao 12 lần tại Thương Thành Đạo Cụ,402,1,12,2,1147,2,2,1003,1,1,8,50000,40,
1008,,s==19|Tích điểm Kim 5 lần,509,0,5,2,1145,2,2,1001,100,1,8,50000,39,
1009,,s==20|Tích điểm Kim 10 lần,509,0,10,2,1145,2,2,1006,200,1,8,50000,38,
1010,,s==20|Tích điểm Kim 20 lần,509,0,20,2,1145,2,2,1003,1,1,8,50000,37,
1011,,s==44|Thách đấu/Quét sạch 10 lần Phó Bản Hằng Ngày,111,0,10,2,1144,2,2,1007,1,1,8,50000,36,
1012,,s==44|Thách đấu/Quét sạch 15 lần Phó Bản Hằng Ngày,111,0,15,2,1146,2,2,1077,20,1,8,50000,35,
1013,,s==44|Thách đấu/Quét sạch 20 lần Phó Bản Hằng Ngày,111,0,20,2,1147,2,2,1006,150,1,8,50000,34,
1014,,s==42|Hợp thành 10 món Trang Bị bất kỳ phẩm chất,516,0,10,2,1144,2,2,1027,20,1,8,50000,33,
1015,,s==42|Hợp thành 20 món Trang Bị bất kỳ phẩm chất,516,0,20,2,1146,2,2,1001,200,1,8,50000,32,
1016,,s==42|Hợp thành 30 món Trang Bị bất kỳ phẩm chất,516,0,30,2,1147,2,2,1003,1,1,8,50000,31,
1017,,s==31|Triệu hồi 1 lần tại Tụ Hiền Các,211,0,1,2,1145,2,2,1001,100,1,8,50000,30,
1018,,s==31|Triệu hồi 3 lần tại Tụ Hiền Các,211,0,3,2,1145,2,2,1006,200,1,8,50000,29,
1019,,s==31|Triệu hồi 5 lần tại Tụ Hiền Các,211,0,5,2,1145,2,2,1003,1,1,8,50000,28,
1020,,s==31|Thách đấu Tướng Quân Địch 3 lần,107,0,3,2,1144,2,2,1007,1,1,8,50000,27,
1021,,s==31|Thách đấu Tướng Quân Địch 5 lần,107,0,5,2,1146,2,2,1077,20,1,8,50000,26,
1022,,s==31|Thách đấu Tướng Quân Địch 7 lần,107,0,7,2,1147,2,2,1006,150,1,8,50000,25,
1023,,s==21|Tầm Bảo Cao Cấp 5 lần,403,3,5,2,1144,2,2,1027,20,1,8,50000,24,
1024,,s==22|Tầm Bảo Cao Cấp 10 lần,403,3,10,2,1146,2,2,1001,200,1,8,50000,23,
