id,buffType,buffs-type-1,buffs-way-1,buffs-value-1,buffs-type-2,buffs-way-2,buffs-value-2,buffs-type-3,buffs-way-3,buffs-value-3,desc,
1001,1,2,1,1000,,,,,,,s==22|Đội ngũ công kích +10%,
1002,1,6,0,1000,,,,,,,s==32|Đội ngũ sát thương chí mạng +10%,
1003,1,5,0,1000,,,,,,,s==27|Đội ngũ tỉ lệ chí mạng +10%,
1004,1,8,0,1000,,,,,,,s==22|Đội ngũ chính xác +10%,
2001,1,9,0,500,,,,,,,s==20|Đội ngũ né tránh +5%,
2002,1,11,0,500,,,,,,,s==23|Đội ngũ miễn thương +5%,
2003,1,3,1,1000,,,,,,,s==22|Đội ngũ phòng ngự +10%,
2004,1,17,0,1000,,,,,,,s==28|Đội ngũ kháng khống chế +10%,
3001,1,1,1,1000,,,,,,,s==29|Đội ngũ sinh mệnh tối đa +10%,
3002,1,18,0,1000,,,,,,,s==30|Đội ngũ hiệu quả trị liệu +10%,
3003,1,4,0,1000,,,,,,,s==19|Đội ngũ tốc độ +10%,
3004,1,16,0,1000,,,,,,,s==22|Đội ngũ khống chế +10%,
3005,2,,,,,,,,,,s==45|Kết thúc lượt hồi phục toàn thể 10% sinh mệnh,
