id,hard,name,lastId,fightPower,boutCount,rewards-type-1,rewards-id-1,rewards-value-1,rewards-type-2,rewards-id-2,rewards-value-2,rewards-type-3,rewards-id-3,rewards-value-3,actRewards-type-1,actRewards-id-1,actRewards-value-1,actRewards-type-2,actRewards-id-2,actRewards-value-2,actRewards-type-3,actRewards-id-3,actRewards-value-3,boxRewards-type-1,boxRewards-id-1,boxRewards-value-1,boxRewards-type-2,boxRewards-id-2,boxRewards-value-2,boxRewards-type-3,boxRewards-id-3,boxRewards-value-3,actboxRewards-type-1,actboxRewards-id-1,actboxRewards-value-1,actboxRewards-type-2,actboxRewards-id-2,actboxRewards-value-2,actboxRewards-type-3,actboxRewards-id-3,actboxRewards-value-3,
101,1,s==3|第1关,,2300|2800,17,1,15,55,1,8,30300,,,,1,15,60,1,8,33330,,,,,,,,,,,,,,,,,,,,,,
102,1,s==3|第2关,101,2800|3300,17,1,15,60,1,8,32320,,,,1,15,66,1,8,35552,,,,,,,,,,,,,,,,,,,,,,
103,1,s==3|第3关,102,3300|3800,17,1,15,65,1,8,34340,,,,1,15,71,1,8,37774,,,,1,15,55,1,8,57000,,,,1,15,61,1,8,62700,,,,
104,1,s==3|第4关,103,3800|4300,17,1,15,70,1,8,36360,,,,1,15,77,1,8,39996,,,,,,,,,,,,,,,,,,,,,,
105,1,s==3|第5关,104,4300|4800,17,1,15,75,1,8,38380,,,,1,15,82,1,8,42218,,,,,,,,,,,,,,,,,,,,,,
106,1,s==3|第6关,105,4800|5300,17,1,15,80,1,8,40400,,,,1,15,88,1,8,44440,,,,1,15,105,1,8,107000,,,,1,15,116,1,8,117700,,,,
107,1,s==3|第7关,106,5300|5800,17,1,15,85,1,8,42420,,,,1,15,93,1,8,46662,,,,,,,,,,,,,,,,,,,,,,
108,1,s==3|第8关,107,5800|6300,17,1,15,90,1,8,44440,,,,1,15,99,1,8,48884,,,,,,,,,,,,,,,,,,,,,,
109,1,s==3|第9关,108,6300|6800,17,1,15,95,1,8,46460,,,,1,15,104,1,8,51106,,,,1,15,155,1,8,157000,,,,1,15,171,1,8,172700,,,,
110,1,s==4|第10关,109,6800|7300,17,1,15,100,1,8,48480,,,,1,15,110,1,8,53328,,,,,,,,,,,,,,,,,,,,,,
111,1,s==4|第11关,110,7300|7800,17,1,15,105,1,8,50500,,,,1,15,115,1,8,55550,,,,,,,,,,,,,,,,,,,,,,
112,1,s==4|第12关,111,7800|8300,17,1,15,110,1,8,52520,,,,1,15,121,1,8,57772,,,,1,15,205,1,8,207000,,,,1,15,226,1,8,227700,,,,
