id,giftId,day,item-type-1,item-id-1,item-value-1,item-type-2,item-id-2,item-value-2,title,desc,
1,75005,1,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
2,75005,2,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
3,75005,3,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
4,75005,4,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
5,75005,5,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
6,75005,6,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
7,75005,7,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
8,75005,8,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
9,75005,9,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
10,75005,10,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
11,75005,11,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
12,75005,12,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
13,75005,13,1,9,300,2,1002,1,s==36|Lợi Ích Hằng Ngày Thẻ Vàng Hoàng Kim,s==129|Kính thưa Chủ công:<br/>Dưới đây là phúc lợi hằng ngày của Thẻ Vàng Nguyệt Khóa mà ngài đã mua， xin mời ngài thận trọng nhận lấy!,
