id,name,unlockType,unlockWay,armatureId,armatureName,
14001,s==9|Đào Thiết,1,14001,11000,s==4|idle,
14002,s==6|Kỳ Lân,1,14002,11000,s==4|idle,
14003,s==10|Thanh Long,1,14003,11000,s==4|idle,
14004,s==7|Bạch Hổ,1,14004,11000,s==4|idle,
14005,s==8|Chu Tước,1,14005,11000,s==4|idle,
14006,s==8|Huyền Vũ,1,14006,11000,s==4|idle,
14007,s==7|Hỗn Độn,1,14007,11000,s==4|idle,
14008,s==6|Cửu Vĩ,1,14008,11000,s==4|idle,
14009,s==7|Toan Nê,1,14009,11000,s==4|idle,
14010,s==9|Anh Chiêu,1,14010,11000,s==4|idle,
14011,s==10|Tất Phương,1,14011,11000,s==4|idle,
14012,s==7|Cùng Kỳ,1,14012,11000,s==4|idle,
14013,s==5|Trinh,1,14013,11000,s==4|idle,
14014,s==9|Loàn Điểu,1,14014,11000,s==4|idle,
14015,s==9|Thiên Cẩu,1,14015,11000,s==4|idle,
14016,s==7|Lục Ngô,1,14016,11000,s==4|idle,
14017,s==7|Đằng Xà,1,14017,11000,s==4|idle,
14018,s==12|Tứ Bất Tương,1,14018,11000,s==4|idle,
14019,s==12|Tứ Bất Tương,2,2,11000,s==4|idle,
