id,groupId,name,quality,camp,desc,buffs-type-1,buffs-way-1,buffs-value-1,buffs-type-2,buffs-way-2,buffs-value-2,weight,
1,1,s==11|Hộ Tâm Kính,5,0,s==35|Toàn thể võ tướng  phòng ngự lực 2%,3,1,200,,,,200,
2,1,s==11|Hộ Tâm Kính,5,1,s==36|Võ tướng nước Ngụy  phòng ngự lực 2%,3,1,200,,,,200,
3,1,s==11|Hộ Tâm Kính,5,2,s==36|Võ tướng nước Thục  phòng ngự lực 2%,3,1,200,,,,200,
4,1,s==11|Hộ Tâm Kính,5,3,s==35|Võ tướng nước Ngô  phòng ngự lực 2%,3,1,200,,,,200,
5,1,s==11|Hộ Tâm Kính,5,4,s==35|Võ tướng thần tộc  phòng ngự lực 2%,3,1,200,,,,200,
6,1,s==11|Hộ Tâm Kính,5,5,s==33|Võ tướng ma tộc  phòng ngự lực 2%,3,1,200,,,,200,
7,1,s==11|Hộ Tâm Kính,4,0,s==35|Toàn thể võ tướng  phòng ngự lực 1%,3,1,100,,,,200,
8,1,s==11|Hộ Tâm Kính,4,1,s==36|Võ tướng nước Ngụy  phòng ngự lực 1%,3,1,100,,,,200,
9,1,s==11|Hộ Tâm Kính,4,2,s==36|Võ tướng nước Thục  phòng ngự lực 1%,3,1,100,,,,200,
10,1,s==11|Hộ Tâm Kính,4,3,s==35|Võ tướng nước Ngô  phòng ngự lực 1%,3,1,100,,,,200,
11,1,s==11|Hộ Tâm Kính,4,4,s==35|Võ tướng thần tộc  phòng ngự lực 1%,3,1,100,,,,200,
12,1,s==11|Hộ Tâm Kính,4,5,s==33|Võ tướng ma tộc  phòng ngự lực 1%,3,1,100,,,,200,
13,2,s==6|Hổ Phù,5,0,s==28|Toàn thể võ tướng  tốc độ 1%,4,1,100,,,,200,
19,2,s==6|Hổ Phù,4,0,s==30|Toàn thể võ tướng  tốc độ 0.5%,4,1,50,,,,200,
25,3,s==8|Chiến Cổ,5,0,s==35|Toàn thể võ tướng  công kích lực 1%,2,1,100,,,,200,
26,3,s==8|Chiến Cổ,5,1,s==36|Võ tướng nước Ngụy  công kích lực 1%,2,1,100,,,,200,
27,3,s==8|Chiến Cổ,5,2,s==36|Võ tướng nước Thục  công kích lực 1%,2,1,100,,,,200,
28,3,s==8|Chiến Cổ,5,3,s==35|Võ tướng nước Ngô  công kích lực 1%,2,1,100,,,,200,
29,3,s==8|Chiến Cổ,5,4,s==35|Võ tướng thần tộc  công kích lực 1%,2,1,100,,,,200,
30,3,s==8|Chiến Cổ,5,5,s==33|Võ tướng ma tộc  công kích lực 1%,2,1,100,,,,200,
31,3,s==8|Chiến Cổ,4,0,s==37|Toàn thể võ tướng  công kích lực 0.5%,2,1,50,,,,200,
32,3,s==8|Chiến Cổ,4,1,s==38|Võ tướng nước Ngụy  công kích lực 0.5%,2,1,50,,,,200,
33,3,s==8|Chiến Cổ,4,2,s==38|Võ tướng nước Thục  công kích lực 0.5%,2,1,50,,,,200,
34,3,s==8|Chiến Cổ,4,3,s==37|Võ tướng nước Ngô  công kích lực 0.5%,2,1,50,,,,200,
35,3,s==8|Chiến Cổ,4,4,s==37|Võ tướng thần tộc  công kích lực 0.5%,2,1,50,,,,200,
36,3,s==8|Chiến Cổ,4,5,s==35|Võ tướng ma tộc  công kích lực 0.5%,2,1,50,,,,200,
37,4,s==18|Thanh Long Chi Lực,5,0,s==31|Toàn thể võ tướng  5% công kích,2,1,500,,,,200,
38,5,s==16|Chu Tước Chi Lực,5,0,s==32|Toàn thể võ tướng  5% bạo thương,6,1,500,,,,200,
39,6,s==15|Bạch Hổ Chi Lực,5,0,s==30|Toàn thể võ tướng  5% bạo kích,5,1,500,,,,200,
40,7,s==16|Huyền Vũ Chi Lực,5,0,s==31|Toàn thể võ tướng  5% phòng ngự,3,1,500,,,,200,
